nps_id,customer_id,score,comment
13000002187,1110,7,Todo perfecto
13000002188,704,3,Entrega rápida y producto excelente
13000002189,326,10,Entrega rápida y producto excelente
13000002190,971,10,Podría mejorar el empaque
13000002191,991,8,Muy conforme con la calidad
13000002192,975,7,Tardó un poco más de lo esperado
13000002193,677,6,Atención muy buena
13000002194,527,8,Muy conforme con la calidad
13000002195,1054,10,Entrega rápida y producto excelente
13000002196,1336,10,Atención muy buena
13000002197,889,7,
13000002198,256,7,
13000002199,242,8,Podría mejorar el empaque
13000002200,244,10,
13000002201,706,10,Tardó un poco más de lo esperado
13000002202,1169,8,Atención muy buena
13000002203,618,6,
13000002204,1404,9,Todo perfecto
13000002205,1462,1,Muy conforme con la calidad
13000002206,525,10,Tardó un poco más de lo esperado
13000002207,574,4,Podría mejorar el empaque
13000002208,681,0,Atención muy buena
13000002209,748,3,Todo perfecto
13000002210,1266,5,Muy conforme con la calidad
13000002211,293,9,Todo perfecto
13000002212,555,5,Entrega rápida y producto excelente
13000002213,560,10,Tardó un poco más de lo esperado
13000002214,1021,10,Muy conforme con la calidad
13000002215,201,9,Atención muy buena
13000002216,1458,3,Entrega rápida y producto excelente
13000002217,528,1,Entrega rápida y producto excelente
13000002218,919,9,Tardó un poco más de lo esperado
13000002219,445,2,Atención muy buena
13000002220,1368,8,Atención muy buena
13000002221,529,8,Atención muy buena
13000002222,1186,10,Todo perfecto
13000002223,164,7,Todo perfecto
13000002224,204,5,Volvería a comprar
13000002225,164,8,Podría mejorar el empaque
13000002226,253,10,Entrega rápida y producto excelente
13000002227,1155,9,Entrega rápida y producto excelente
13000002228,193,5,
13000002229,778,8,Atención muy buena
13000002230,593,10,Volvería a comprar
13000002231,772,4,Entrega rápida y producto excelente
13000002232,32,7,Todo perfecto
13000002233,961,7,Atención muy buena
13000002234,1062,9,Podría mejorar el empaque
13000002235,700,7,Entrega rápida y producto excelente
13000002236,376,3,Muy conforme con la calidad
13000002237,866,8,Podría mejorar el empaque
13000002238,136,5,Tardó un poco más de lo esperado
13000002239,888,9,Muy conforme con la calidad
13000002240,1255,9,
13000002241,601,9,Podría mejorar el empaque
13000002242,204,7,Volvería a comprar
13000002243,859,8,
13000002244,1029,5,Podría mejorar el empaque
13000002245,447,8,Muy conforme con la calidad
13000002246,239,7,Volvería a comprar
13000002247,101,4,Tardó un poco más de lo esperado
13000002248,1263,9,Todo perfecto
13000002249,881,6,Atención muy buena
13000002250,360,7,Atención muy buena
13000002251,1373,3,Muy conforme con la calidad
13000002252,843,9,Entrega rápida y producto excelente
13000002253,307,9,Volvería a comprar
13000002254,1162,5,Todo perfecto
13000002255,708,8,Tardó un poco más de lo esperado
13000002256,1034,4,Volvería a comprar
13000002257,1492,4,Tardó un poco más de lo esperado
13000002258,1388,10,Volvería a comprar
13000002259,262,9,Todo perfecto
13000002260,1188,10,Entrega rápida y producto excelente
13000002261,678,9,Todo perfecto
13000002262,546,8,Volvería a comprar
13000002263,1206,8,Tardó un poco más de lo esperado
13000002264,27,10,Entrega rápida y producto excelente
13000002265,184,7,Atención muy buena
13000002266,536,8,Todo perfecto
13000002267,1350,10,Muy conforme con la calidad
13000002268,542,9,Tardó un poco más de lo esperado
13000002269,1151,10,Volvería a comprar
13000002270,1471,7,Todo perfecto
13000002271,672,6,Todo perfecto
13000002272,1259,10,
13000002273,1396,8,Atención muy buena
13000002274,284,8,
13000002275,183,7,Atención muy buena
13000002276,1353,4,
13000002277,978,10,
13000002278,1244,2,Entrega rápida y producto excelente
13000002279,1430,9,Entrega rápida y producto excelente
13000002280,1218,8,Muy conforme con la calidad
13000002281,574,9,Muy conforme con la calidad
13000002282,1287,7,Muy conforme con la calidad
13000002283,230,9,Entrega rápida y producto excelente
13000002284,314,6,Volvería a comprar
13000002285,203,8,Entrega rápida y producto excelente
13000002286,980,7,Entrega rápida y producto excelente
13000002287,37,8,Podría mejorar el empaque
13000002288,1444,10,Podría mejorar el empaque
13000002289,656,7,Todo perfecto
13000002290,731,3,Tardó un poco más de lo esperado
13000002291,1265,8,Tardó un poco más de lo esperado
13000002292,896,5,Podría mejorar el empaque
13000002293,372,9,Todo perfecto
13000002294,1175,7,Todo perfecto
13000002295,302,10,
13000002296,436,9,
13000002297,1245,3,Atención muy buena
13000002298,81,10,Podría mejorar el empaque
13000002299,1268,8,
13000002300,478,2,Tardó un poco más de lo esperado
13000002301,882,8,Atención muy buena
13000002302,673,10,Atención muy buena
13000002303,1352,9,Atención muy buena
13000002304,1495,10,
13000002305,760,8,Podría mejorar el empaque
13000002306,954,9,Muy conforme con la calidad
13000002307,212,7,Tardó un poco más de lo esperado
13000002308,1194,9,Podría mejorar el empaque
13000002309,31,10,Atención muy buena
13000002310,585,10,Muy conforme con la calidad
13000002311,140,9,Podría mejorar el empaque
13000002312,1096,7,Todo perfecto
13000002313,1468,9,
13000002314,1303,7,Tardó un poco más de lo esperado
13000002315,917,6,Podría mejorar el empaque
13000002316,153,9,Tardó un poco más de lo esperado
13000002317,1033,10,Atención muy buena
13000002318,323,5,Muy conforme con la calidad
13000002319,38,8,Todo perfecto
13000002320,1427,7,
13000002321,451,7,Podría mejorar el empaque
13000002322,883,10,Todo perfecto
13000002323,171,9,Muy conforme con la calidad
13000002324,1161,4,Tardó un poco más de lo esperado
13000002325,1450,3,Atención muy buena
13000002326,1079,8,Muy conforme con la calidad
13000002327,32,5,Muy conforme con la calidad
13000002328,1468,8,Muy conforme con la calidad
13000002329,940,9,Atención muy buena
13000002330,1290,10,Atención muy buena
13000002331,339,10,
13000002332,555,8,Volvería a comprar
13000002333,1048,6,
13000002334,1465,8,Muy conforme con la calidad
13000002335,700,8,Atención muy buena
13000002336,1280,8,Podría mejorar el empaque
13000002337,264,8,Volvería a comprar
13000002338,1476,9,
13000002339,283,6,Tardó un poco más de lo esperado
13000002340,1034,7,Muy conforme con la calidad
13000002341,61,8,Tardó un poco más de lo esperado
13000002342,1203,9,Muy conforme con la calidad
13000002343,298,9,Atención muy buena
13000002344,231,8,Atención muy buena
13000002345,141,5,Muy conforme con la calidad
13000002346,918,9,Atención muy buena
13000002347,494,9,Todo perfecto
13000002348,483,6,Entrega rápida y producto excelente
13000002349,1336,8,Muy conforme con la calidad
13000002350,541,9,Podría mejorar el empaque
13000002351,904,10,Tardó un poco más de lo esperado
13000002352,1406,8,
13000002353,945,10,Tardó un poco más de lo esperado
13000002354,892,9,Tardó un poco más de lo esperado
13000002355,1280,2,Volvería a comprar
13000002356,521,7,Volvería a comprar
13000002357,1077,10,Entrega rápida y producto excelente
13000002358,823,1,Todo perfecto
13000002359,175,5,Atención muy buena
13000002360,612,6,Tardó un poco más de lo esperado
13000002361,205,1,Entrega rápida y producto excelente
13000002362,924,9,
13000002363,698,6,Atención muy buena
13000002364,602,6,Muy conforme con la calidad
13000002365,910,4,Entrega rápida y producto excelente
13000002366,536,4,
13000002367,686,6,Volvería a comprar
13000002368,216,6,
13000002369,1296,7,Todo perfecto
13000002370,1176,10,Muy conforme con la calidad
13000002371,396,7,Tardó un poco más de lo esperado
13000002372,684,10,Todo perfecto
13000002373,650,9,Muy conforme con la calidad
13000002374,681,7,Atención muy buena
13000002375,892,4,Muy conforme con la calidad
13000002376,681,8,Entrega rápida y producto excelente
13000002377,618,7,
13000002378,1328,9,
13000002379,714,9,Atención muy buena
13000002380,585,9,Tardó un poco más de lo esperado
13000002381,630,8,Atención muy buena
13000002382,832,8,Muy conforme con la calidad
13000002383,995,9,Podría mejorar el empaque
13000002384,1347,8,Podría mejorar el empaque
13000002385,897,8,Podría mejorar el empaque
13000002386,732,10,Atención muy buena
13000002387,1068,4,Volvería a comprar
13000002388,486,6,Volvería a comprar
13000002389,230,8,Muy conforme con la calidad
13000002390,389,8,Podría mejorar el empaque
13000002391,1217,5,Volvería a comprar
13000002392,598,7,Volvería a comprar
13000002393,4,8,Entrega rápida y producto excelente
13000002394,543,9,
13000002395,1454,9,Atención muy buena
13000002396,356,9,Entrega rápida y producto excelente
13000002397,1243,8,Atención muy buena
13000002398,1345,9,Tardó un poco más de lo esperado
13000002399,1233,8,Muy conforme con la calidad
13000002400,905,8,Muy conforme con la calidad
13000002401,686,3,Podría mejorar el empaque
13000002402,713,7,
13000002403,498,9,Volvería a comprar
13000002404,375,10,Atención muy buena
13000002405,816,7,Todo perfecto
13000002406,209,9,
13000002407,199,2,Muy conforme con la calidad
13000002408,437,7,Tardó un poco más de lo esperado
13000002409,415,4,Todo perfecto
13000002410,1479,5,Muy conforme con la calidad
13000002411,410,7,Atención muy buena
13000002412,657,7,Volvería a comprar
13000002413,1032,9,Atención muy buena
13000002414,1270,10,Tardó un poco más de lo esperado
13000002415,1408,10,
13000002416,682,2,Entrega rápida y producto excelente
13000002417,447,7,Entrega rápida y producto excelente
13000002418,1398,9,Atención muy buena
13000002419,530,9,Tardó un poco más de lo esperado
13000002420,849,8,
13000002421,771,6,Todo perfecto
13000002422,200,6,Muy conforme con la calidad
13000002423,954,9,Atención muy buena
13000002424,241,8,Tardó un poco más de lo esperado
13000002425,1080,4,
13000002426,1071,6,Muy conforme con la calidad
13000002427,481,8,Podría mejorar el empaque
13000002428,658,8,Todo perfecto
13000002429,302,2,Todo perfecto
13000002430,472,5,Podría mejorar el empaque
13000002431,1251,7,Volvería a comprar
13000002432,1203,8,Volvería a comprar
13000002433,598,7,Atención muy buena
13000002434,1378,8,Entrega rápida y producto excelente
13000002435,31,9,Entrega rápida y producto excelente
13000002436,330,9,Atención muy buena
13000002437,673,8,Atención muy buena
13000002438,659,9,Entrega rápida y producto excelente
13000002439,211,2,Volvería a comprar
13000002440,506,9,
13000002441,1288,7,Muy conforme con la calidad
13000002442,1422,5,Atención muy buena
13000002443,1011,2,Volvería a comprar
13000002444,154,5,Tardó un poco más de lo esperado
13000002445,914,6,Volvería a comprar
13000002446,1362,6,Todo perfecto
13000002447,75,4,Tardó un poco más de lo esperado
13000002448,801,8,Podría mejorar el empaque
13000002449,1174,8,Tardó un poco más de lo esperado
13000002450,560,7,
13000002451,1286,9,Atención muy buena
13000002452,866,8,Volvería a comprar
13000002453,952,10,Volvería a comprar
13000002454,553,6,Volvería a comprar
13000002455,1238,0,Entrega rápida y producto excelente
13000002456,683,10,Tardó un poco más de lo esperado
13000002457,598,9,Todo perfecto
13000002458,1302,4,Atención muy buena
13000002459,85,1,Todo perfecto
13000002460,723,10,
13000002461,15,4,Volvería a comprar
13000002462,486,9,Entrega rápida y producto excelente
13000002463,726,10,Atención muy buena
13000002464,1348,8,Volvería a comprar
13000002465,28,8,Muy conforme con la calidad
13000002466,113,10,
13000002467,1433,8,
13000002468,479,7,Entrega rápida y producto excelente
13000002469,647,10,Muy conforme con la calidad
13000002470,62,6,Tardó un poco más de lo esperado
13000002471,112,4,Muy conforme con la calidad
13000002472,416,6,Muy conforme con la calidad
13000002473,907,10,Todo perfecto
13000002474,310,8,Podría mejorar el empaque
13000002475,889,3,Todo perfecto
13000002476,339,7,Entrega rápida y producto excelente
13000002477,418,4,Volvería a comprar
13000002478,713,9,
13000002479,462,10,Volvería a comprar
13000002480,1091,7,Todo perfecto
13000002481,867,10,Entrega rápida y producto excelente
13000002482,1237,10,Muy conforme con la calidad
13000002483,1441,9,Muy conforme con la calidad
13000002484,633,3,Muy conforme con la calidad
13000002485,204,9,
13000002486,1234,9,Tardó un poco más de lo esperado
13000002487,201,5,Atención muy buena
13000002488,1015,9,Podría mejorar el empaque
13000002489,385,7,Atención muy buena
13000002490,1099,8,Atención muy buena
13000002491,728,10,Muy conforme con la calidad
13000002492,1451,7,Tardó un poco más de lo esperado
13000002493,358,5,Podría mejorar el empaque
13000002494,856,10,Atención muy buena
13000002495,3,10,Todo perfecto
13000002496,732,9,Podría mejorar el empaque
13000002497,1410,10,Volvería a comprar
13000002498,138,7,Todo perfecto
13000002499,243,10,Podría mejorar el empaque
13000002500,32,8,Todo perfecto
13000002501,1280,9,Atención muy buena
13000002502,345,8,
13000002503,220,8,Todo perfecto
13000002504,1296,3,Atención muy buena
13000002505,547,10,Tardó un poco más de lo esperado
13000002506,1169,7,Volvería a comprar
13000002507,1217,7,Volvería a comprar
13000002508,126,8,Atención muy buena
13000002509,843,10,Todo perfecto
13000002510,1260,9,Tardó un poco más de lo esperado
13000002511,171,8,Volvería a comprar
13000002512,889,7,
13000002513,1012,4,Entrega rápida y producto excelente
13000002514,1418,6,Volvería a comprar
13000002515,677,10,Atención muy buena
13000002516,979,4,Volvería a comprar
13000002517,326,8,
13000002518,522,10,Tardó un poco más de lo esperado
13000002519,1326,8,
13000002520,228,8,Podría mejorar el empaque
13000002521,1093,6,Muy conforme con la calidad
13000002522,587,8,
13000002523,873,9,
13000002524,733,9,Muy conforme con la calidad
13000002525,276,7,Volvería a comprar
13000002526,1428,10,Volvería a comprar
13000002527,199,6,Todo perfecto
13000002528,221,9,Muy conforme con la calidad
13000002529,1015,10,
13000002530,6,6,Volvería a comprar
13000002531,1061,9,
13000002532,1271,10,Muy conforme con la calidad
13000002533,619,5,Tardó un poco más de lo esperado
13000002534,698,7,Volvería a comprar
13000002535,1484,9,Podría mejorar el empaque
13000002536,1316,8,
13000002537,1034,8,Podría mejorar el empaque
13000002538,790,7,Todo perfecto
13000002539,1399,5,Volvería a comprar
13000002540,1045,7,Podría mejorar el empaque
13000002541,59,9,Atención muy buena
13000002542,244,9,Atención muy buena
13000002543,408,9,Muy conforme con la calidad
13000002544,259,4,Entrega rápida y producto excelente
13000002545,960,9,Podría mejorar el empaque
13000002546,878,9,Atención muy buena
13000002547,584,1,
13000002548,397,6,
13000002549,167,9,Tardó un poco más de lo esperado
13000002550,1216,4,Todo perfecto
13000002551,1271,1,Muy conforme con la calidad
13000002552,1293,7,Podría mejorar el empaque
13000002553,223,4,Volvería a comprar
13000002554,201,6,Podría mejorar el empaque
13000002555,342,7,Tardó un poco más de lo esperado
13000002556,913,6,Podría mejorar el empaque
13000002557,752,0,Atención muy buena
13000002558,78,9,Todo perfecto
13000002559,60,9,Tardó un poco más de lo esperado
13000002560,1254,7,Muy conforme con la calidad
13000002561,183,7,Tardó un poco más de lo esperado
13000002562,591,5,Todo perfecto
13000002563,849,9,Podría mejorar el empaque
13000002564,1248,8,Podría mejorar el empaque
13000002565,741,6,Tardó un poco más de lo esperado
13000002566,1133,10,Tardó un poco más de lo esperado
13000002567,844,5,Entrega rápida y producto excelente
13000002568,313,4,Tardó un poco más de lo esperado
13000002569,891,7,Entrega rápida y producto excelente
13000002570,195,4,Entrega rápida y producto excelente
13000002571,642,8,Atención muy buena
13000002572,569,10,Muy conforme con la calidad
13000002573,1237,9,
13000002574,1407,8,Tardó un poco más de lo esperado
13000002575,1207,7,Volvería a comprar
13000002576,1236,7,Entrega rápida y producto excelente
13000002577,1279,9,Todo perfecto
13000002578,1439,8,Tardó un poco más de lo esperado
13000002579,858,7,Atención muy buena
13000002580,1479,9,Muy conforme con la calidad
13000002581,924,7,Entrega rápida y producto excelente
13000002582,382,8,Todo perfecto
13000002583,16,7,Muy conforme con la calidad
13000002584,862,8,Entrega rápida y producto excelente
13000002585,234,9,Todo perfecto
13000002586,475,6,Entrega rápida y producto excelente
13000002587,392,10,Tardó un poco más de lo esperado
13000002588,1141,6,Tardó un poco más de lo esperado
13000002589,183,2,Atención muy buena
13000002590,524,10,
13000002591,690,8,Todo perfecto
13000002592,284,5,Atención muy buena
13000002593,860,10,Tardó un poco más de lo esperado
13000002594,991,10,
13000002595,163,7,Todo perfecto
13000002596,1364,9,Todo perfecto
13000002597,1233,9,Muy conforme con la calidad
13000002598,1009,7,Volvería a comprar
13000002599,822,3,Todo perfecto
13000002600,1198,9,Todo perfecto
13000002601,652,9,Entrega rápida y producto excelente
13000002602,293,8,Atención muy buena
13000002603,9,5,Podría mejorar el empaque
13000002604,967,0,Tardó un poco más de lo esperado
13000002605,1090,10,Muy conforme con la calidad
13000002606,1324,7,Volvería a comprar
13000002607,212,4,Tardó un poco más de lo esperado
13000002608,77,8,
13000002609,1261,9,Muy conforme con la calidad
13000002610,820,8,Tardó un poco más de lo esperado
13000002611,1321,7,Entrega rápida y producto excelente
13000002612,709,7,Todo perfecto
13000002613,1325,10,Muy conforme con la calidad
13000002614,1339,7,Tardó un poco más de lo esperado
13000002615,136,3,Entrega rápida y producto excelente
13000002616,459,7,Atención muy buena
13000002617,334,4,Muy conforme con la calidad
13000002618,260,10,Muy conforme con la calidad
13000002619,264,8,Entrega rápida y producto excelente
13000002620,1060,10,Podría mejorar el empaque
13000002621,433,10,Tardó un poco más de lo esperado
13000002622,1056,10,
13000002623,246,9,
13000002624,1033,10,Atención muy buena
13000002625,1148,8,Entrega rápida y producto excelente
13000002626,511,10,Tardó un poco más de lo esperado
13000002627,264,9,Podría mejorar el empaque
13000002628,553,9,Volvería a comprar
13000002629,196,2,
13000002630,203,1,Volvería a comprar
13000002631,1076,4,Todo perfecto
13000002632,829,4,Atención muy buena
13000002633,245,10,Entrega rápida y producto excelente
13000002634,240,10,Todo perfecto
13000002635,1173,8,Atención muy buena
13000002636,243,8,Volvería a comprar
13000002637,1490,9,Podría mejorar el empaque
13000002638,583,7,
13000002639,1216,6,
13000002640,581,8,Atención muy buena
13000002641,136,0,Todo perfecto
13000002642,149,6,Muy conforme con la calidad
13000002643,1450,9,Muy conforme con la calidad
13000002644,722,8,Todo perfecto
13000002645,1389,9,Muy conforme con la calidad
13000002646,90,9,Atención muy buena
13000002647,1330,8,
13000002648,1170,2,Entrega rápida y producto excelente
13000002649,154,7,
13000002650,369,7,Muy conforme con la calidad
13000002651,70,8,Entrega rápida y producto excelente
13000002652,488,3,Tardó un poco más de lo esperado
13000002653,1059,7,Podría mejorar el empaque
13000002654,1459,0,Atención muy buena
13000002655,1124,10,Tardó un poco más de lo esperado
13000002656,1030,5,
13000002657,210,6,Entrega rápida y producto excelente
13000002658,184,9,Tardó un poco más de lo esperado
13000002659,513,7,Todo perfecto
13000002660,11,8,Podría mejorar el empaque
13000002661,762,8,
13000002662,385,5,Entrega rápida y producto excelente
13000002663,1061,6,
13000002664,820,8,Atención muy buena
13000002665,662,1,
13000002666,1419,9,Volvería a comprar
13000002667,1384,10,Tardó un poco más de lo esperado
13000002668,324,10,Volvería a comprar
13000002669,547,10,Volvería a comprar
13000002670,147,7,Muy conforme con la calidad
13000002671,548,7,Muy conforme con la calidad
13000002672,610,9,Todo perfecto
13000002673,20,8,Volvería a comprar
13000002674,560,1,
13000002675,28,8,Entrega rápida y producto excelente
13000002676,310,2,Podría mejorar el empaque
13000002677,879,10,Todo perfecto
13000002678,819,3,Atención muy buena
13000002679,1406,7,Tardó un poco más de lo esperado
13000002680,298,8,
13000002681,1210,9,Muy conforme con la calidad
13000002682,538,9,Entrega rápida y producto excelente
13000002683,566,8,Volvería a comprar
13000002684,1469,9,Muy conforme con la calidad
13000002685,1428,8,Volvería a comprar
13000002686,1398,4,Tardó un poco más de lo esperado
13000002687,899,4,Entrega rápida y producto excelente
13000002688,806,7,Podría mejorar el empaque
13000002689,1464,7,Volvería a comprar
13000002690,1105,7,
13000002691,847,9,Volvería a comprar
