order_id,order_date_sk,customer_sk,store_sk,status,subtotal,tax_amount,shipping_fee,total_amount
1000008413,500,1199,1.0,PAID,22800.0,4788.0,0.0,27588.0
1000008414,80,260,1.0,FULFILLED,24000.0,5040.0,0.0,29040.0
1000008415,481,210,,FULFILLED,13230.0,2778.3,1500.0,17508.3
1000008416,311,155,,FULFILLED,35280.0,7408.8,1200.0,43888.8
1000008417,16,695,,PAID,51000.0,10710.0,1200.0,62910.0
1000008418,310,81,,FULFILLED,47250.0,9922.5,900.0,58072.5
1000008419,231,819,,CANCELLED,37800.0,7938.0,0.0,45738.0
1000008420,338,450,,PAID,44100.0,9261.0,1500.0,54861.0
1000008421,529,1338,2.0,PAID,44100.0,9261.0,0.0,53361.0
1000008422,179,488,,PAID,26400.0,5544.0,0.0,31944.0
1000008423,477,367,,PAID,26220.0,5506.2,1500.0,33226.2
1000008424,257,212,,FULFILLED,34200.0,7182.0,0.0,41382.0
1000008425,421,516,1.0,FULFILLED,50242.5,10550.92,0.0,60793.42
1000008426,376,128,,CANCELLED,28350.0,5953.5,900.0,35203.5
1000008427,214,1279,,PAID,30780.0,6463.8,0.0,37243.8
1000008428,128,1377,,FULFILLED,23520.0,4939.2,1500.0,29959.2
1000008429,546,1323,,CANCELLED,26400.0,5544.0,1200.0,33144.0
1000008430,264,1272,1.0,REFUNDED,14250.0,2992.5,0.0,17242.5
1000008431,109,866,,FULFILLED,66060.0,13872.6,900.0,80832.6
1000008432,212,442,,FULFILLED,22680.0,4762.8,0.0,27442.8
1000008433,175,159,,FULFILLED,50700.0,10647.0,900.0,62247.0
1000008434,189,385,,FULFILLED,89775.0,18852.75,900.0,109527.75
1000008435,49,739,1.0,FULFILLED,28350.0,5953.5,0.0,34303.5
1000008436,536,351,,CREATED,15000.0,3150.0,0.0,18150.0
1000008437,394,1181,,CREATED,77100.0,16191.0,1200.0,94491.0
1000008438,25,1392,,FULFILLED,9720.0,2041.2,900.0,12661.2
1000008439,114,1169,,FULFILLED,67308.0,14134.68,0.0,81442.68
1000008440,441,220,,FULFILLED,11880.0,2494.8,1200.0,15574.8
1000008441,115,748,,FULFILLED,12000.0,2520.0,900.0,15420.0
1000008442,425,321,,FULFILLED,32940.0,6917.4,0.0,39857.4
1000008443,477,707,1.0,FULFILLED,21600.0,4536.0,0.0,26136.0
1000008444,589,1185,1.0,PAID,27000.0,5670.0,0.0,32670.0
1000008445,116,369,2.0,FULFILLED,39690.0,8334.9,0.0,48024.9
1000008446,470,685,2.0,FULFILLED,24000.0,5040.0,0.0,29040.0
1000008447,199,1244,,PAID,67620.0,14200.2,1200.0,83020.2
1000008448,84,1082,,FULFILLED,76500.0,16065.0,0.0,92565.0
1000008449,586,764,,FULFILLED,23520.0,4939.2,0.0,28459.2
1000008450,180,1449,1.0,FULFILLED,23520.0,4939.2,0.0,28459.2
1000008451,529,670,,CANCELLED,43200.0,9072.0,1200.0,53472.0
1000008452,43,401,,FULFILLED,40500.0,8505.0,1200.0,50205.0
1000008453,170,524,,PAID,11400.0,2394.0,1500.0,15294.0
1000008454,601,676,,FULFILLED,11760.0,2469.6,900.0,15129.6
1000008455,282,1416,,FULFILLED,28500.0,5985.0,1200.0,35685.0
1000008456,222,425,,FULFILLED,42930.0,9015.3,1200.0,53145.3
1000008457,155,1175,,PAID,30000.0,6300.0,0.0,36300.0
1000008458,35,59,,FULFILLED,37230.0,7818.3,0.0,45048.3
1000008459,84,1013,,REFUNDED,12825.0,2693.25,0.0,15518.25
1000008460,46,1252,,FULFILLED,47970.0,10073.7,0.0,58043.7
1000008461,452,499,,FULFILLED,71280.0,14968.8,900.0,87148.8
1000008462,376,72,,FULFILLED,26436.0,5551.56,0.0,31987.56
1000008463,2,1342,,PAID,28350.0,5953.5,1200.0,35503.5
1000008464,241,362,,REFUNDED,36000.0,7560.0,1200.0,44760.0
1000008465,587,345,,FULFILLED,14962.5,3142.12,1200.0,19304.62
1000008466,73,286,,FULFILLED,27930.0,5865.3,0.0,33795.3
1000008467,175,331,1.0,FULFILLED,28500.0,5985.0,0.0,34485.0
1000008468,299,1145,2.0,FULFILLED,12000.0,2520.0,0.0,14520.0
1000008469,213,760,,FULFILLED,57264.0,12025.44,1200.0,70489.44
1000008470,565,213,,PAID,34200.0,7182.0,1500.0,42882.0
1000008471,197,843,2.0,PAID,30780.0,6463.8,0.0,37243.8
1000008472,158,172,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000008473,308,1318,1.0,PAID,29700.0,6237.0,0.0,35937.0
1000008474,542,764,,PAID,22800.0,4788.0,0.0,27588.0
1000008475,494,953,,PAID,35280.0,7408.8,900.0,43588.8
1000008476,399,525,,FULFILLED,38160.0,8013.6,900.0,47073.6
1000008477,587,1498,,PAID,75510.0,15857.1,1200.0,92567.1
1000008478,291,350,2.0,FULFILLED,28500.0,5985.0,0.0,34485.0
1000008479,387,66,,PAID,62625.0,13151.25,0.0,75776.25
1000008480,285,1324,,FULFILLED,24000.0,5040.0,1200.0,30240.0
1000008481,230,1338,,FULFILLED,27000.0,5670.0,0.0,32670.0
1000008482,344,292,,PAID,29400.0,6174.0,1200.0,36774.0
1000008483,401,1377,,FULFILLED,55800.0,11718.0,0.0,67518.0
1000008484,249,3,,FULFILLED,29400.0,6174.0,0.0,35574.0
1000008485,379,748,,FULFILLED,47280.0,9928.8,1200.0,58408.8
1000008486,446,682,,FULFILLED,13230.0,2778.3,1200.0,17208.3
1000008487,182,1247,,CREATED,55800.0,11718.0,900.0,68418.0
1000008488,16,738,,FULFILLED,35280.0,7408.8,1200.0,43888.8
1000008489,527,724,,FULFILLED,34200.0,7182.0,0.0,41382.0
1000008490,61,10,2.0,FULFILLED,45000.0,9450.0,0.0,54450.0
1000008491,401,1259,2.0,FULFILLED,86820.0,18232.2,0.0,105052.2
1000008492,77,900,1.0,FULFILLED,15000.0,3150.0,0.0,18150.0
1000008493,408,643,,FULFILLED,61200.0,12852.0,900.0,74952.0
1000008494,205,497,,FULFILLED,76440.0,16052.4,0.0,92492.4
1000008495,565,1406,1.0,FULFILLED,13500.0,2835.0,0.0,16335.0
1000008496,387,904,2.0,REFUNDED,49224.0,10337.04,0.0,59561.04
1000008497,173,1224,,FULFILLED,67800.0,14238.0,0.0,82038.0
1000008498,318,163,,FULFILLED,13230.0,2778.3,0.0,16008.3
1000008499,321,969,,FULFILLED,32400.0,6804.0,0.0,39204.0
1000008500,463,711,,FULFILLED,62280.0,13078.8,900.0,76258.8
1000008501,564,933,,PAID,42750.0,8977.5,900.0,52627.5
1000008502,345,1100,,REFUNDED,15675.0,3291.75,1200.0,20166.75
1000008503,313,191,,REFUNDED,21168.0,4445.28,1200.0,26813.28
1000008504,495,956,,FULFILLED,25650.0,5386.5,0.0,31036.5
1000008505,452,591,2.0,FULFILLED,38760.0,8139.6,0.0,46899.6
1000008506,292,955,1.0,PAID,21600.0,4536.0,0.0,26136.0
1000008507,146,745,,FULFILLED,48825.0,10253.25,1200.0,60278.25
1000008508,549,1141,,FULFILLED,11760.0,2469.6,1200.0,15429.6
1000008509,594,913,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000008510,444,598,2.0,FULFILLED,37044.0,7779.24,0.0,44823.24
1000008511,282,1313,,FULFILLED,59310.0,12455.1,900.0,72665.1
1000008512,131,1464,,FULFILLED,11880.0,2494.8,1500.0,15874.8
1000008513,254,856,,FULFILLED,24300.0,5103.0,1200.0,30603.0
1000008514,422,1495,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000008515,487,1080,,FULFILLED,53520.0,11239.2,1200.0,65959.2
1000008516,607,785,,FULFILLED,27000.0,5670.0,0.0,32670.0
1000008517,58,952,,FULFILLED,21600.0,4536.0,900.0,27036.0
1000008518,550,193,,FULFILLED,34200.0,7182.0,1200.0,42582.0
1000008519,284,907,,FULFILLED,11400.0,2394.0,1500.0,15294.0
1000008520,385,729,2.0,FULFILLED,40500.0,8505.0,0.0,49005.0
1000008521,389,747,,CANCELLED,25200.0,5292.0,1200.0,31692.0
1000008522,111,575,,PAID,83700.0,17577.0,900.0,102177.0
1000008523,387,766,,FULFILLED,45000.0,9450.0,900.0,55350.0
1000008524,293,408,,FULFILLED,40260.0,8454.6,0.0,48714.6
1000008525,223,503,,FULFILLED,38550.0,8095.5,0.0,46645.5
1000008526,153,24,,FULFILLED,25800.0,5418.0,900.0,32118.0
1000008527,223,634,,FULFILLED,81000.0,17010.0,1500.0,99510.0
1000008528,355,1343,,REFUNDED,28425.0,5969.25,900.0,35294.25
1000008529,286,380,,PAID,32400.0,6804.0,0.0,39204.0
1000008530,551,1379,,FULFILLED,60000.0,12600.0,1500.0,74100.0
1000008531,363,560,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000008532,67,828,,CANCELLED,37050.0,7780.5,0.0,44830.5
1000008533,45,1369,,REFUNDED,12825.0,2693.25,900.0,16418.25
1000008534,639,1408,,CREATED,11760.0,2469.6,0.0,14229.6
1000008535,506,1017,,PAID,21600.0,4536.0,1200.0,27336.0
1000008536,563,546,,CANCELLED,97122.0,20395.62,0.0,117517.62
1000008537,335,1347,,FULFILLED,30780.0,6463.8,0.0,37243.8
1000008538,133,998,,FULFILLED,56400.0,11844.0,1200.0,69444.0
1000008539,255,1489,,FULFILLED,63000.0,13230.0,900.0,77130.0
1000008540,232,19,,FULFILLED,21600.0,4536.0,900.0,27036.0
1000008541,153,1483,,FULFILLED,25650.0,5386.5,900.0,31936.5
1000008542,68,1399,,FULFILLED,35496.0,7454.16,1200.0,44150.16
1000008543,349,161,,PAID,32400.0,6804.0,900.0,40104.0
1000008544,222,337,,FULFILLED,35640.0,7484.4,0.0,43124.4
1000008545,94,1202,2.0,CANCELLED,42525.0,8930.25,0.0,51455.25
1000008546,396,850,,FULFILLED,12600.0,2646.0,1500.0,16746.0
1000008547,119,114,,FULFILLED,60564.0,12718.44,900.0,74182.44
1000008548,186,1074,,FULFILLED,21600.0,4536.0,0.0,26136.0
1000008549,260,1013,,CANCELLED,15000.0,3150.0,1200.0,19350.0
1000008550,182,1129,,FULFILLED,25800.0,5418.0,1200.0,32418.0
1000008551,160,90,2.0,FULFILLED,67260.0,14124.6,0.0,81384.6
1000008552,146,334,,FULFILLED,51300.0,10773.0,0.0,62073.0
1000008553,379,141,,FULFILLED,22800.0,4788.0,1500.0,29088.0
1000008554,591,386,1.0,FULFILLED,46680.0,9802.8,0.0,56482.8
1000008555,339,785,,FULFILLED,79590.0,16713.9,0.0,96303.9
1000008556,482,1249,,FULFILLED,58800.0,12348.0,900.0,72048.0
1000008557,408,719,,CREATED,54780.0,11503.8,900.0,67183.8
1000008558,36,671,,FULFILLED,10800.0,2268.0,0.0,13068.0
1000008559,618,1238,,FULFILLED,35280.0,7408.8,1200.0,43888.8
1000008560,343,687,,FULFILLED,44100.0,9261.0,0.0,53361.0
1000008561,157,1421,,FULFILLED,36000.0,7560.0,0.0,43560.0
1000008562,614,420,,PAID,30000.0,6300.0,0.0,36300.0
1000008563,567,578,,FULFILLED,11400.0,2394.0,1500.0,15294.0
1000008564,132,1156,,FULFILLED,29400.0,6174.0,900.0,36474.0
1000008565,552,779,,FULFILLED,29160.0,6123.6,1200.0,36483.6
1000008566,272,838,2.0,FULFILLED,84795.0,17806.95,0.0,102601.95
1000008567,209,1124,1.0,PAID,15000.0,3150.0,0.0,18150.0
1000008568,17,1062,,FULFILLED,30000.0,6300.0,0.0,36300.0
1000008569,415,185,,FULFILLED,13500.0,2835.0,0.0,16335.0
1000008570,109,1248,,FULFILLED,58590.0,12303.9,900.0,71793.9
1000008571,167,584,1.0,FULFILLED,40500.0,8505.0,0.0,49005.0
1000008572,457,1313,1.0,FULFILLED,57270.0,12026.7,0.0,69296.7
1000008573,506,162,,PAID,11760.0,2469.6,1200.0,15429.6
1000008574,117,157,,FULFILLED,26820.0,5632.2,1200.0,33652.2
1000008575,636,580,,FULFILLED,11400.0,2394.0,0.0,13794.0
1000008576,203,1044,,FULFILLED,45360.0,9525.6,0.0,54885.6
1000008577,526,1382,,PAID,15000.0,3150.0,900.0,19050.0
1000008578,349,1128,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000008579,355,320,1.0,CANCELLED,22800.0,4788.0,0.0,27588.0
1000008580,501,1099,,FULFILLED,57000.0,11970.0,1200.0,70170.0
1000008581,482,798,,PAID,11340.0,2381.4,0.0,13721.4
1000008582,7,1336,1.0,FULFILLED,43968.0,9233.28,0.0,53201.28
1000008583,167,374,,FULFILLED,23760.0,4989.6,1500.0,30249.6
1000008584,6,1456,,CANCELLED,36000.0,7560.0,900.0,44460.0
1000008585,145,1048,,CANCELLED,25200.0,5292.0,900.0,31392.0
1000008586,165,244,,FULFILLED,27000.0,5670.0,1200.0,33870.0
1000008587,6,112,,FULFILLED,42750.0,8977.5,1500.0,53227.5
1000008588,2,574,,FULFILLED,71850.0,15088.5,900.0,87838.5
1000008589,501,22,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000008590,16,313,,FULFILLED,28500.0,5985.0,900.0,35385.0
1000008591,329,238,,PAID,23520.0,4939.2,0.0,28459.2
1000008592,382,1080,2.0,FULFILLED,29400.0,6174.0,0.0,35574.0
1000008593,519,116,,FULFILLED,45000.0,9450.0,1500.0,55950.0
1000008594,439,838,,CANCELLED,89100.0,18711.0,1200.0,109011.0
1000008595,638,653,,CANCELLED,11400.0,2394.0,1200.0,14994.0
1000008596,383,110,,PAID,42525.0,8930.25,900.0,52355.25
1000008597,207,722,,FULFILLED,37800.0,7938.0,1200.0,46938.0
1000008598,462,1305,,FULFILLED,42000.0,8820.0,900.0,51720.0
1000008599,581,153,,FULFILLED,14700.0,3087.0,1200.0,18987.0
1000008600,317,259,,PAID,93600.0,19656.0,0.0,113256.0
1000008601,480,219,,CANCELLED,34020.0,7144.2,900.0,42064.2
1000008602,548,1436,,PAID,42750.0,8977.5,900.0,52627.5
1000008603,551,112,,FULFILLED,23520.0,4939.2,1200.0,29659.2
1000008604,550,1182,2.0,FULFILLED,13500.0,2835.0,0.0,16335.0
1000008605,595,97,,FULFILLED,11340.0,2381.4,1200.0,14921.4
1000008606,469,1200,,FULFILLED,51000.0,10710.0,1500.0,63210.0
1000008607,463,61,,FULFILLED,43500.0,9135.0,0.0,52635.0
1000008608,595,1387,,FULFILLED,35340.0,7421.4,0.0,42761.4
1000008609,501,1082,,FULFILLED,47250.0,9922.5,1200.0,58372.5
1000008610,210,385,1.0,FULFILLED,43110.0,9053.1,0.0,52163.1
1000008611,471,243,,FULFILLED,72252.0,15172.92,1200.0,88624.92
1000008612,8,584,1.0,FULFILLED,13500.0,2835.0,0.0,16335.0
1000008613,32,392,,FULFILLED,14700.0,3087.0,1200.0,18987.0
1000008614,61,295,,FULFILLED,36450.0,7654.5,0.0,44104.5
1000008615,124,1313,,FULFILLED,34200.0,7182.0,1500.0,42882.0
1000008616,418,684,2.0,FULFILLED,42750.0,8977.5,0.0,51727.5
1000008617,79,681,,FULFILLED,10584.0,2222.64,1200.0,14006.64
1000008618,515,660,,FULFILLED,45000.0,9450.0,0.0,54450.0
1000008619,477,657,,FULFILLED,10584.0,2222.64,1200.0,14006.64
1000008620,42,926,,FULFILLED,12000.0,2520.0,1200.0,15720.0
1000008621,535,15,,FULFILLED,36000.0,7560.0,1200.0,44760.0
1000008622,638,1400,,CANCELLED,65808.0,13819.68,0.0,79627.68
1000008623,427,1205,,FULFILLED,37500.0,7875.0,1200.0,46575.0
1000008624,162,724,,FULFILLED,46575.0,9780.75,1200.0,57555.75
1000008625,558,157,,PAID,39600.0,8316.0,900.0,48816.0
1000008626,167,128,,FULFILLED,76980.0,16165.8,1500.0,94645.8
1000008627,614,1419,,FULFILLED,12825.0,2693.25,0.0,15518.25
1000008628,544,1262,,CANCELLED,14250.0,2992.5,1200.0,18442.5
1000008629,90,1400,,PAID,83580.0,17551.8,900.0,102031.8
1000008630,44,839,,PAID,21600.0,4536.0,0.0,26136.0
1000008631,462,943,,FULFILLED,31350.0,6583.5,0.0,37933.5
1000008632,56,621,,FULFILLED,12000.0,2520.0,0.0,14520.0
1000008633,387,291,,FULFILLED,31350.0,6583.5,0.0,37933.5
1000008634,337,875,2.0,CANCELLED,73080.0,15346.8,0.0,88426.8
1000008635,410,130,,FULFILLED,26460.0,5556.6,0.0,32016.6
1000008636,258,610,2.0,FULFILLED,35280.0,7408.8,0.0,42688.8
1000008637,355,484,,REFUNDED,36000.0,7560.0,900.0,44460.0
1000008638,523,936,,CREATED,53550.0,11245.5,0.0,64795.5
1000008639,527,459,,FULFILLED,82890.0,17406.9,900.0,101196.9
1000008640,537,1438,,FULFILLED,40500.0,8505.0,900.0,49905.0
1000008641,289,1205,1.0,PAID,38475.0,8079.75,0.0,46554.75
1000008642,435,904,,FULFILLED,37800.0,7938.0,1200.0,46938.0
1000008643,86,427,,CANCELLED,26722.5,5611.72,900.0,33234.22
1000008644,355,212,,FULFILLED,40380.0,8479.8,1200.0,50059.8
1000008645,604,1414,,FULFILLED,13500.0,2835.0,900.0,17235.0
1000008646,376,1441,,FULFILLED,22800.0,4788.0,0.0,27588.0
1000008647,28,587,,FULFILLED,35280.0,7408.8,1200.0,43888.8
1000008648,443,1027,,FULFILLED,12150.0,2551.5,1200.0,15901.5
1000008649,500,1446,1.0,FULFILLED,20520.0,4309.2,0.0,24829.2
1000008650,149,730,,FULFILLED,107130.0,22497.3,1500.0,131127.3
1000008651,37,483,,PAID,11760.0,2469.6,900.0,15129.6
1000008652,217,1404,,FULFILLED,54000.0,11340.0,1200.0,66540.0
1000008653,164,1451,,FULFILLED,12000.0,2520.0,1200.0,15720.0
1000008654,88,230,,REFUNDED,26460.0,5556.6,900.0,32916.6
1000008655,108,191,,PAID,15000.0,3150.0,0.0,18150.0
1000008656,172,1221,,FULFILLED,57600.0,12096.0,900.0,70596.0
1000008657,274,248,1.0,FULFILLED,14700.0,3087.0,0.0,17787.0
1000008658,364,2,1.0,REFUNDED,23520.0,4939.2,0.0,28459.2
1000008659,60,1419,,FULFILLED,14250.0,2992.5,0.0,17242.5
1000008660,413,237,,FULFILLED,36000.0,7560.0,1200.0,44760.0
1000008661,139,1187,,FULFILLED,81000.0,17010.0,1500.0,99510.0
1000008662,234,380,,FULFILLED,59520.0,12499.2,0.0,72019.2
1000008663,446,879,,FULFILLED,37050.0,7780.5,0.0,44830.5
1000008664,131,422,,FULFILLED,11880.0,2494.8,900.0,15274.8
1000008665,354,888,2.0,CANCELLED,93825.0,19703.25,0.0,113528.25
1000008666,234,117,1.0,FULFILLED,11760.0,2469.6,0.0,14229.6
1000008667,531,483,2.0,FULFILLED,35280.0,7408.8,0.0,42688.8
1000008668,199,846,,REFUNDED,19440.0,4082.4,0.0,23522.4
1000008669,245,1311,2.0,FULFILLED,12000.0,2520.0,0.0,14520.0
1000008670,590,637,2.0,FULFILLED,42750.0,8977.5,0.0,51727.5
1000008671,313,1392,1.0,FULFILLED,11760.0,2469.6,0.0,14229.6
1000008672,127,587,,FULFILLED,57600.0,12096.0,0.0,69696.0
1000008673,528,1457,,PAID,34200.0,7182.0,0.0,41382.0
1000008674,266,290,,PAID,29925.0,6284.25,900.0,37109.25
1000008675,463,1198,,FULFILLED,37620.0,7900.2,1500.0,47020.2
1000008676,391,708,1.0,FULFILLED,15000.0,3150.0,0.0,18150.0
1000008677,43,618,,FULFILLED,48510.0,10187.1,900.0,59597.1
1000008678,520,426,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000008679,165,69,,FULFILLED,23520.0,4939.2,0.0,28459.2
1000008680,177,284,,FULFILLED,36000.0,7560.0,1200.0,44760.0
1000008681,209,576,,FULFILLED,42750.0,8977.5,1200.0,52927.5
1000008682,184,689,,FULFILLED,37044.0,7779.24,900.0,45723.24
1000008683,340,166,,FULFILLED,53850.0,11308.5,900.0,66058.5
1000008684,521,1060,,FULFILLED,74430.0,15630.3,900.0,90960.3
1000008685,474,484,,PAID,44100.0,9261.0,900.0,54261.0
1000008686,389,645,,PAID,12600.0,2646.0,0.0,15246.0
1000008687,243,964,,CANCELLED,87637.5,18403.88,900.0,106941.38
1000008688,221,1009,,FULFILLED,30000.0,6300.0,0.0,36300.0
1000008689,192,322,,FULFILLED,23520.0,4939.2,0.0,28459.2
1000008690,180,849,2.0,FULFILLED,44550.0,9355.5,0.0,53905.5
1000008691,6,1311,,REFUNDED,24696.0,5186.16,1200.0,31082.16
1000008692,296,257,,CREATED,27000.0,5670.0,900.0,33570.0
1000008693,392,1288,1.0,PAID,64500.0,13545.0,0.0,78045.0
1000008694,136,1063,,FULFILLED,28350.0,5953.5,900.0,35203.5
1000008695,560,394,,FULFILLED,34200.0,7182.0,0.0,41382.0
1000008696,22,1350,,FULFILLED,19440.0,4082.4,900.0,24422.4
1000008697,35,182,,PAID,39000.0,8190.0,1500.0,48690.0
1000008698,56,520,,FULFILLED,21600.0,4536.0,0.0,26136.0
1000008699,475,417,,FULFILLED,44887.5,9426.38,0.0,54313.88
1000008700,504,1429,,PAID,42750.0,8977.5,1500.0,53227.5
1000008701,320,860,,FULFILLED,22800.0,4788.0,1200.0,28788.0
1000008702,61,780,,FULFILLED,67500.0,14175.0,1200.0,82875.0
1000008703,34,365,,CANCELLED,40110.0,8423.1,900.0,49433.1
1000008704,405,726,,FULFILLED,11400.0,2394.0,900.0,14694.0
1000008705,341,405,2.0,FULFILLED,10800.0,2268.0,0.0,13068.0
1000008706,58,135,,FULFILLED,12348.0,2593.08,1200.0,16141.08
1000008707,528,342,,FULFILLED,35910.0,7541.1,900.0,44351.1
1000008708,521,56,,FULFILLED,50520.0,10609.2,0.0,61129.2
1000008709,523,679,,FULFILLED,20520.0,4309.2,0.0,24829.2
1000008710,613,441,,FULFILLED,40500.0,8505.0,0.0,49005.0
1000008711,310,546,,FULFILLED,34020.0,7144.2,0.0,41164.2
1000008712,500,453,,FULFILLED,46296.0,9722.16,0.0,56018.16
1000008713,180,818,,FULFILLED,44100.0,9261.0,1200.0,54561.0
1000008714,463,1479,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000008715,431,63,2.0,CANCELLED,43575.0,9150.75,0.0,52725.75
1000008716,239,963,1.0,PAID,30870.0,6482.7,0.0,37352.7
1000008717,566,1465,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000008718,154,1293,,FULFILLED,38475.0,8079.75,900.0,47454.75
1000008719,28,1464,,FULFILLED,39600.0,8316.0,900.0,48816.0
1000008720,189,986,,FULFILLED,59100.0,12411.0,0.0,71511.0
1000008721,521,593,1.0,FULFILLED,27000.0,5670.0,0.0,32670.0
1000008722,413,1014,2.0,FULFILLED,10260.0,2154.6,0.0,12414.6
1000008723,495,514,,PAID,45000.0,9450.0,0.0,54450.0
1000008724,204,1094,1.0,FULFILLED,34080.0,7156.8,0.0,41236.8
1000008725,97,1251,,PAID,13500.0,2835.0,900.0,17235.0
1000008726,500,305,,FULFILLED,35670.0,7490.7,0.0,43160.7
1000008727,420,123,,FULFILLED,25500.0,5355.0,900.0,31755.0
1000008728,289,1216,,FULFILLED,21600.0,4536.0,1200.0,27336.0
1000008729,621,1117,,FULFILLED,11400.0,2394.0,1200.0,14994.0
1000008730,529,391,1.0,PAID,47040.0,9878.4,0.0,56918.4
1000008731,236,475,,FULFILLED,27000.0,5670.0,0.0,32670.0
1000008732,377,1090,1.0,FULFILLED,26460.0,5556.6,0.0,32016.6
1000008733,283,196,1.0,FULFILLED,64800.0,13608.0,0.0,78408.0
1000008734,484,1111,,FULFILLED,11760.0,2469.6,0.0,14229.6
1000008735,256,781,2.0,FULFILLED,36450.0,7654.5,0.0,44104.5
1000008736,2,719,,FULFILLED,10800.0,2268.0,1200.0,14268.0
1000008737,636,825,,FULFILLED,27150.0,5701.5,1500.0,34351.5
1000008738,93,1483,,PAID,44100.0,9261.0,1200.0,54561.0
1000008739,540,1489,,FULFILLED,31500.0,6615.0,1200.0,39315.0
1000008740,503,118,,FULFILLED,45000.0,9450.0,1200.0,55650.0
1000008741,321,524,,CANCELLED,10800.0,2268.0,0.0,13068.0
1000008742,562,599,,FULFILLED,27000.0,5670.0,0.0,32670.0
1000008743,435,1433,,CANCELLED,53760.0,11289.6,900.0,65949.6
1000008744,476,1128,,FULFILLED,19440.0,4082.4,900.0,24422.4
1000008745,431,319,,FULFILLED,32400.0,6804.0,0.0,39204.0
1000008746,74,1148,,FULFILLED,38475.0,8079.75,1200.0,47754.75
1000008747,582,1468,,CANCELLED,21600.0,4536.0,0.0,26136.0
1000008748,200,667,,FULFILLED,16170.0,3395.7,0.0,19565.7
1000008749,135,932,,FULFILLED,32400.0,6804.0,900.0,40104.0
1000008750,140,1054,2.0,PAID,11400.0,2394.0,0.0,13794.0
1000008751,331,346,,FULFILLED,15000.0,3150.0,900.0,19050.0
1000008752,222,1004,,FULFILLED,15750.0,3307.5,1200.0,20257.5
1000008753,270,272,,FULFILLED,21168.0,4445.28,900.0,26513.28
1000008754,247,1201,,PAID,65550.0,13765.5,0.0,79315.5
1000008755,604,141,,CREATED,50400.0,10584.0,900.0,61884.0
1000008756,91,1336,,FULFILLED,11760.0,2469.6,900.0,15129.6
1000008757,215,1346,,PAID,22800.0,4788.0,1200.0,28788.0
1000008758,82,159,,FULFILLED,94860.0,19920.6,900.0,115680.6
1000008759,472,589,,FULFILLED,75870.0,15932.7,0.0,91802.7
1000008760,529,1371,2.0,FULFILLED,43200.0,9072.0,0.0,52272.0
1000008761,341,43,1.0,CANCELLED,13500.0,2835.0,0.0,16335.0
1000008762,237,877,,FULFILLED,34020.0,7144.2,1200.0,42364.2
1000008763,499,479,,FULFILLED,19440.0,4082.4,900.0,24422.4
1000008764,195,891,1.0,CREATED,13500.0,2835.0,0.0,16335.0
1000008765,226,1172,,REFUNDED,21600.0,4536.0,1200.0,27336.0
1000008766,147,1142,,PAID,30000.0,6300.0,900.0,37200.0
1000008767,473,187,,FULFILLED,45000.0,9450.0,900.0,55350.0
1000008768,117,1384,2.0,FULFILLED,32400.0,6804.0,0.0,39204.0
1000008769,83,289,,FULFILLED,85065.0,17863.65,0.0,102928.65
1000008770,42,174,1.0,FULFILLED,29550.0,6205.5,0.0,35755.5
1000008771,493,920,,FULFILLED,26460.0,5556.6,1500.0,33516.6
1000008772,143,1120,,FULFILLED,14250.0,2992.5,1500.0,18742.5
1000008773,251,1048,,FULFILLED,22800.0,4788.0,1500.0,29088.0
1000008774,301,653,,FULFILLED,48000.0,10080.0,0.0,58080.0
1000008775,84,1090,,FULFILLED,35280.0,7408.8,900.0,43588.8
1000008776,91,192,,FULFILLED,32400.0,6804.0,1200.0,40404.0
1000008777,142,684,,FULFILLED,54390.0,11421.9,0.0,65811.9
1000008778,171,1441,,FULFILLED,47250.0,9922.5,0.0,57172.5
1000008779,288,467,,FULFILLED,21168.0,4445.28,1200.0,26813.28
1000008780,541,754,,CREATED,39690.0,8334.9,900.0,48924.9
1000008781,62,1057,2.0,PAID,42750.0,8977.5,0.0,51727.5
1000008782,368,100,1.0,FULFILLED,35280.0,7408.8,0.0,42688.8
1000008783,250,1139,,FULFILLED,58500.0,12285.0,0.0,70785.0
1000008784,291,1419,,FULFILLED,11760.0,2469.6,1200.0,15429.6
1000008785,602,686,,FULFILLED,51000.0,10710.0,1200.0,62910.0
1000008786,393,49,1.0,FULFILLED,40200.0,8442.0,0.0,48642.0
1000008787,499,219,2.0,PAID,23520.0,4939.2,0.0,28459.2
1000008788,306,652,,FULFILLED,21600.0,4536.0,0.0,26136.0
1000008789,311,1431,,PAID,9720.0,2041.2,0.0,11761.2
1000008790,425,1423,,FULFILLED,34200.0,7182.0,1200.0,42582.0
1000008791,406,208,,CANCELLED,12000.0,2520.0,0.0,14520.0
1000008792,141,695,,FULFILLED,38190.0,8019.9,900.0,47109.9
